seed,score,class_imbalance,split_dev,n_train,n_eval,eval_pct,n_eval_sources,eval_left,eval_centre,eval_right,train_left,train_centre,train_right
7212,0.1750836806780185,0.08933658600287508,0.006579090218217343,36541,9514,20.657909021821734,111,0.3754467101114148,0.2321841496741644,0.3923691402144209,0.31914835390383406,0.271694808571194,0.40915683752497195
554,0.1752016283876766,0.0735016090466381,0.04505482575181846,34769,11286,24.505482575181848,111,0.3027644869750133,0.3002835371256424,0.39695197589934433,0.3398717248123328,0.25160343984583966,0.4085248353418275
9678,0.17563932463999057,0.0919544770269631,0.0025187276082944132,36728,9327,20.251872760829443,111,0.37675565562345875,0.2219363139273078,0.4013080304492334,0.31910259202788066,0.27409605750381183,0.40680135046830757
6575,0.17593078574582297,0.010427796653102506,0.19934860492888934,27663,18392,39.93486049288894,111,0.33346020008699434,0.25831883427577207,0.4082209656372336,0.32899540903011243,0.26699924086324694,0.4040053501066406
450,0.17595194632155547,0.08561777060871212,0.01897730973835629,35970,10085,21.897730973835632,111,0.33763014377788797,0.2207238472979673,0.4416460089241448,0.32885738115095914,0.27553516819571866,0.3956074506533222
1119,0.17605357468336874,0.05078371329330339,0.10298556074259035,32101,13954,30.298556074259036,111,0.3561702737566289,0.25870718073670634,0.38512254550666475,0.3197408180430516,0.26563035419457337,0.41462882776237503
2720,0.17634154725681558,0.06493391692193923,0.07017696232765169,33612,12443,27.01769623276517,111,0.35353210640520777,0.27324600176806235,0.3732218918267299,0.3223551112697846,0.2599369272878734,0.417707961442342
3829,0.17664203656427724,0.06937024432233535,0.060731733796547616,34047,12008,26.07317337965476,111,0.3215356429047302,0.298217854763491,0.3802465023317788,0.3340382412547361,0.25129967398008635,0.4146620847651776
5254,0.17674728487726601,0.07553487397002828,0.04635761589403975,38979,7076,15.364238410596027,111,0.3298473713962691,0.30130016958733746,0.36885245901639346,0.33094743323327946,0.25667667205418304,0.4123758947125375
7881,0.1769055522644748,0.049181926570828094,0.11023775920095535,31767,14288,31.023775920095538,111,0.34875419932810753,0.2389417693169093,0.4123040313549832,0.3226933610350364,0.27459313123681806,0.40271350772814557
3015,0.17701493942743246,0.058963268654207146,0.08720008685267616,32828,13227,28.72000868526762,111,0.3124669237166402,0.25236259166855673,0.43517048461480307,0.338156451809431,0.26803338613378824,0.3938101620567808
1140,0.17713547038507194,0.083148158215749,0.029638475735533604,35479,10576,22.963847573553362,111,0.3723524962178517,0.25085098335854766,0.3767965204236006,0.3183855238309986,0.2673130584289298,0.41430141774007156
8752,0.17719330626227786,0.0853887267868314,0.024492454673759628,35716,10339,22.449245467375963,111,0.3382338717477512,0.29877164135796497,0.36299448689428376,0.328620226229141,0.2533318400716766,0.4180479336991824
7299,0.17748848173699955,0.09056711156185787,0.013245033112582766,36234,9821,21.324503311258276,111,0.30903166683637107,0.2399959270950005,0.45097240606862843,0.33667273831208255,0.2699122371253519,0.39341502456256555
219,0.17791944930549214,0.0790626861055892,0.042579524481598074,34883,11172,24.25795244815981,111,0.3030791263873971,0.25170068027210885,0.4452201933404941,0.3396496860935126,0.2673221913252874,0.3930281225812
5528,0.17816926506687178,0.06079667318228513,0.08741721854304635,32818,13237,28.741721854304636,111,0.3321749641157362,0.23313439601118077,0.43469063987308304,0.33021512584557255,0.2757937717106466,0.3939911024437808
1289,0.17847151714384746,0.09698240109474904,0.0017804798610357164,36926,9129,19.82195201389643,111,0.2822872165626027,0.3118632928031548,0.4058494906342425,0.34276661430970046,0.25158424958024156,0.40564913611005793
2046,0.17849152351025946,0.07864097574119006,0.045879926175225266,34731,11324,24.587992617522527,111,0.37009890498057224,0.23772518544683857,0.3921759095725892,0.31795802021249026,0.2719472517347615,0.41009472805274827
1116,0.17860396933599598,0.07987785528754027,0.043361198566930825,34847,11208,24.336119856693085,111,0.37071734475374735,0.2517844396859386,0.37749821556031404,0.3179326771314604,0.2673113897896519,0.4147559330788877
1819,0.17892637716562834,0.030981553495976477,0.16200195418521335,29383,16672,36.20019541852134,111,0.34626919385796545,0.26085652591170827,0.3928742802303263,0.32198890514923595,0.2650512200932512,0.41295987475751283
4790,0.17896211393363398,0.09819813717673861,0.0008251004234068049,36882,9173,19.91748995765932,111,0.3643300992041862,0.214433664013954,0.4212362367818598,0.3224337074995933,0.27574426549536357,0.4018220270050431
3741,0.1790450189096554,0.07045298423173324,0.06774508739550539,33724,12331,26.77450873955054,111,0.32771064796042493,0.29875922471818994,0.37353012732138513,0.3319001304708813,0.25065235440635747,0.41744751512276124
5395,0.17933432806853178,0.08493111303830697,0.03415481489523395,35271,10784,23.415481489523398,111,0.36211053412462907,0.2746661721068249,0.363223293768546,0.3211987184939469,0.26012871764338974,0.4186725638626634
7110,0.17960866399595382,0.09598255664332347,0.008728693952882421,36442,9613,20.872869395288244,111,0.33641943201914076,0.2155414542806616,0.44803911370019767,0.3292903792327534,0.27619230558147195,0.39451731518577465
7550,0.1796196107246722,0.06630804253306133,0.0799913147323852,40528,5527,12.000868526761481,111,0.36149810023520895,0.2659670707436222,0.3725348290211688,0.32658902487169367,0.2632007500986972,0.41021022502960913
9227,0.1797193969047217,0.08647760980849933,0.031983497991531856,35371,10684,23.19834979915319,111,0.3740172220142269,0.2523399475851741,0.37364283040059904,0.3177179044980351,0.26691357326623505,0.41536852223572984
3298,0.17971954864570086,0.08226188905544307,0.04210183476278362,34905,11150,24.210183476278363,111,0.3120179372197309,0.30466367713004483,0.3833183856502242,0.336771236212577,0.25039392637158,0.412834837415843
5538,0.17992571499798166,0.08051560712276445,0.04711757681033549,39014,7041,15.288242318966452,111,0.3492401647493254,0.28532878852435734,0.36543104672631727,0.32744655764597325,0.2595991182652381,0.4129543240887886
4389,0.18004183933278234,0.04663756660017354,0.1288893714037564,42780,3275,7.1110628596243615,111,0.32213740458015266,0.24885496183206107,0.42900763358778626,0.331439925198691,0.26465638148667603,0.403903693314633
6387,0.18117991753663495,0.09045887415557585,0.028270546086201304,38146,7909,17.17294539137987,111,0.32456694904539135,0.3087621696801113,0.36667088127449743,0.3320662716929691,0.25415508834478057,0.4137786399622503
733,0.18133338767632518,0.07249369003815948,0.07200086852676146,33528,12527,27.200086852676147,111,0.33567494212501,0.29488305260637027,0.36944200526861976,0.3289489382009067,0.2518193748508709,0.4192316869482224
196,0.18148203889559006,0.0947712614890785,0.019129301921615438,35963,10092,21.912930192161546,111,0.28339278636543797,0.2725921521997622,0.44401506143479985,0.3440758557406223,0.26099046241970913,0.39493368183966854
5427,0.18195217057773574,0.041787579464731495,0.14817066550863095,30020,16035,34.817066550863096,111,0.30988462737761147,0.2642344870595572,0.4258808855628313,0.34193870752831446,0.2631578947368421,0.39490339773484345
5844,0.18202062714879497,0.09204099991781772,0.027836282705460846,35562,10493,22.783628270546085,111,0.36948441818355093,0.27084723148765844,0.35966835032879063,0.31935774140936957,0.261374500871717,0.41926775771891345
590,0.1821547258330941,0.03468841116181573,0.1660188904570622,29198,16857,36.60188904570622,111,0.333036720650175,0.24618852702141544,0.42077475232840955,0.3294746215494212,0.27354613329680116,0.39697924515377764
5770,0.1827138214792952,0.09893221928926449,0.01407013353598957,36196,9859,21.40701335359896,111,0.33755959022213206,0.3062176691348007,0.35622274064306725,0.32893137363244557,0.25190628798762293,0.4191623383799315
6849,0.18271971890027172,0.07216247317856617,0.07834111388557158,33236,12819,27.834111388557158,111,0.344098603635229,0.28629378266635463,0.36960761369841644,0.32564087134432546,0.2547538813334938,0.41960524732218074
4569,0.18279201911001908,0.048389440433656644,0.13568559331234392,30595,15460,33.5685593312344,111,0.32141009055627423,0.24870633893919794,0.4298835705045278,0.33551233861742114,0.2710246772348423,0.39346298414773656
3803,0.18287190802229336,0.05250333627756759,0.12613179893605472,42653,3402,7.386820106394529,111,0.3045267489711934,0.284538506760729,0.4109347442680776,0.33287224814198296,0.2618573136707852,0.40527043818723185
5200,0.18314660303803754,0.0996987576559955,0.013961567690804477,37487,8568,18.603843230919555,111,0.28092903828197946,0.3021708683473389,0.4169000933706816,0.34217195294368713,0.25470162989836476,0.4031264171579481
1727,0.1833661844906493,0.08264895574523787,0.0557594180870698,34276,11779,25.575941808706983,111,0.37210289498259613,0.22625010612106292,0.4016469988963409,0.3165771968724472,0.27634496440658185,0.4070778387209709
9257,0.18357721592710632,0.09648998107024886,0.02338508305287157,37921,8134,17.661491694712844,111,0.32222768625522497,0.3117777231374477,0.36599459060732725,0.33261253658922496,0.25318425147016166,0.4142032119406134
6720,0.18386531510492304,0.07678594631594599,0.07182716317446533,40152,5903,12.817283682553468,111,0.34473996273081486,0.22513975944435033,0.4301202778248348,0.3287258418011556,0.2691771269177127,0.4020970312811317
8176,0.18410459692409037,0.09090023445627643,0.03890999891434155,38636,7419,16.109000108565848,111,0.3048928427011727,0.24396818978298962,0.4511389675158377,0.33574904234392794,0.26728957449011287,0.3969613831659592
7797,0.18436798272982705,0.021893258495765566,0.20558028444251436,27376,18679,40.558028444251434,111,0.3207880507521816,0.2744793618502061,0.4047325873976123,0.3375949736995909,0.2560637054354179,0.40634132086499125
144,0.18447941176907884,0.07847893013484714,0.07022038866572577,33610,12445,27.02203886657258,111,0.3273603856970671,0.3027721976697469,0.369867416633186,0.33204403451353764,0.24900327283546564,0.4189526926509967
4211,0.18474418813873564,0.0908353255933404,0.04162414504396916,34927,11128,24.162414504396917,111,0.3191049604601007,0.30895039539899355,0.37194464414090583,0.3344976665616858,0.2490623300025768,0.4164400034357374
4874,0.18476364700632653,0.08609085985118062,0.05308869829551621,34399,11656,25.30886982955162,111,0.34196980096087853,0.22048730267673303,0.43754289636238847,0.32698624960027906,0.2781185499578476,0.3948952004418733
4282,0.18481035991326328,0.08320124826101566,0.060210617739659106,39617,6438,13.97893822603409,111,0.35492388940664804,0.2809878844361603,0.36408822615719166,0.3268546331120479,0.2606961657874145,0.4124492011005376
6527,0.18501958733386603,0.09720211566071385,0.02744544566279447,35580,10475,22.744544566279448,111,0.37937947494033414,0.24353221957040572,0.37708830548926014,0.3164699269252389,0.26942102304665544,0.41410905002810566
8632,0.18512203432001284,0.084417336445536,0.05853870372380848,34148,11907,25.85387037238085,111,0.2885697488872092,0.29772402788275804,0.41370622323003275,0.3454960759048846,0.2516106360548202,0.40289328804029517
2756,0.18516890631347513,0.09369641181407745,0.036456410813158174,35165,10890,23.64564108131582,111,0.2839302112029385,0.265564738292011,0.4505050505050505,0.34528650646950093,0.26290345514005403,0.39181003839044504
9004,0.1853591456386212,0.10656187962863256,0.006340245358810143,37136,8919,19.365975464118986,111,0.27749747729566093,0.2874761744590201,0.435026348245319,0.3435749676863421,0.25778220594571305,0.39864282636794485
1837,0.185370930666029,0.10724196356585497,0.004755184019107572,36625,9430,20.475518401910758,111,0.3611876988335101,0.2867444326617179,0.352067868504772,0.32294880546075083,0.2575563139931741,0.4194948805460751
280,0.185859233774052,0.07633648097764517,0.08088155466290306,40569,5486,11.911844533709695,111,0.33065986146554865,0.22548304775792927,0.4438570907765221,0.3307944489634943,0.2686780546722867,0.40052749636421897
5811,0.1858833417099113,0.05410256830026672,0.13433937683204866,43031,3024,6.566062316795136,111,0.3382936507936508,0.2830687830687831,0.37863756613756616,0.3302502846784876,0.2621598382561409,0.4075898770653715
6801,0.18606870681550391,0.06313296637279114,0.11340788188036045,42067,3988,8.659211811963957,111,0.3397693079237713,0.2861083249749248,0.3741223671013039,0.32992607031640003,0.2613925404711532,0.4086813892124468
6390,0.18622552993402863,0.10181760027876069,0.021192052980132436,35868,10187,22.119205298013245,111,0.3720427996466084,0.21262393246294298,0.4153332678904486,0.3190587710494034,0.2779915244786439,0.4029497044719527
5134,0.18627427951298808,0.07758914740932837,0.07953533818260772,33181,12874,27.953533818260773,111,0.291983843405313,0.28087618455802393,0.42713997203666304,0.3458304451342636,0.2568035924173473,0.3973659624483891
2011,0.1863572779822376,0.039050895844217365,0.1723591358158723,28906,17149,37.23591358158723,111,0.3295818998192314,0.2452038019709604,0.42521429820980816,0.3314882723310039,0.27440669757143843,0.3941050300975576
4325,0.1864204100668024,0.03197267589541092,0.18959939203126697,28112,17943,38.959939203126694,111,0.34676475505768267,0.25514128072228726,0.39809396422003007,0.32057484348321,0.26888873079112124,0.41053642572566873
2535,0.1866572705986615,0.06690947652490359,0.10669851264792098,41758,4297,9.330148735207903,111,0.32604142424947635,0.23481498720037236,0.4391435885501513,0.33126586522343027,0.26648785861391827,0.40224627616265146
580,0.18668152423153675,0.09928442680399269,0.02909564650960808,38184,7871,17.090435349039193,111,0.3235929360945242,0.31317494600431967,0.3632321179011561,0.3322595851665619,0.2532998114393463,0.4144406033940918
2872,0.18668362626048526,0.05807814478406087,0.1279991314732385,30949,15106,32.79991314732385,111,0.3034555805640143,0.2618164967562558,0.43472792267972993,0.3441145109696598,0.2643704158454231,0.39151507318491713
5085,0.18696156613160403,0.10963970236971479,0.00536315275214419,37091,8964,19.463684724785583,111,0.3067826863007586,0.2327086122266845,0.4605087014725569,0.3365776064274352,0.2709821789652476,0.39244021460731715
2358,0.18713749310251615,0.079633996027492,0.07808055585712731,33248,12807,27.808055585712733,111,0.3156867338174436,0.30334973061606935,0.3809635355664871,0.33659167468719925,0.2481953801732435,0.41521294513955725
4028,0.18717207498892244,0.08333763547230225,0.06933014873520787,33651,12404,26.93301487352079,111,0.34843598839084167,0.2218639148661722,0.42970009674298615,0.3242697096668747,0.2788921577367686,0.3968381325963567
2091,0.18736862702868787,0.043821557022311164,0.1649549451742482,29247,16808,36.49549451742482,111,0.35268919562113277,0.260411708710138,0.38689909566872915,0.3181864806646836,0.2653263582589667,0.4164871610763497
745,0.1873789221746216,0.04005700532491957,0.1740310498317229,28829,17226,37.40310498317229,111,0.350806919772437,0.2514803204458377,0.3977127597817253,0.3188109195601651,0.27073433001491554,0.41045475042491936
7878,0.18833274475573458,0.07720202392489633,0.08869829551623061,40929,5126,11.13017044837694,111,0.351736246586032,0.22493172063987515,0.42333203277409287,0.32815363189914243,0.2683671724205331,0.4034791956803245
8230,0.18854217087174807,0.0909499021781805,0.05654109217240258,39448,6607,14.345890782759744,111,0.28530346602088696,0.30573634024519447,0.40896019373391856,0.33839484891502736,0.2564642060433989,0.4051409450415737
4523,0.188602303363135,0.08666225342092743,0.06707197915535773,33755,12300,26.707197915535772,111,0.3654471544715447,0.27219512195121953,0.3623577235772358,0.31814545993186194,0.2603762405569545,0.42147829951118354
5678,0.18876860425005687,0.10893305236954634,0.014287265226359785,37502,8553,18.571273477364024,111,0.3852449432947504,0.2422541798199462,0.3725008768853034,0.3183563543277692,0.2683856860967415,0.41325795957548933
